"bigT","HRStar"
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
0,0.75
